steps,ep_rew_mean,success_rate
485376,4.644521270270268,0.9324324324324325
486400,4.363098217391303,0.8695652173913043
487424,4.453533680555553,0.8888888888888888
488448,4.642551972972971,0.9324324324324325
489472,4.047780421874997,0.796875
490496,4.4213997941176455,0.8823529411764706
491520,4.329341930555552,0.8611111111111112
492544,4.29262238235294,0.8529411764705882
493568,4.247637185714283,0.8428571428571429
494592,4.513516624999998,0.9027777777777778
495616,4.473116039999997,0.8933333333333333
496640,4.463095824324322,0.8918918918918919
497664,4.531198093333329,0.9066666666666666
498688,4.462199054794518,0.8904109589041096
499712,4.594695723684208,0.9210526315789473
500736,4.651560105263155,0.9342105263157895
501760,4.14144018181818,0.8181818181818182
502784,4.720598746835439,0.9493670886075949
503808,4.647970599999995,0.9333333333333333
504832,4.53396117333333,0.9066666666666666
505856,4.768758870129867,0.961038961038961
506880,4.579451890410955,0.9178082191780822
507904,4.585118662162159,0.918918918918919
508928,4.709525671052629,0.9473684210526315
509952,4.643835540540537,0.9324324324324325
510976,4.451600888888886,0.8888888888888888
512000,4.513903736111107,0.9027777777777778
513024,4.466374729729727,0.8918918918918919
514048,4.654212947368418,0.9342105263157895
515072,4.15166829850746,0.8208955223880597
516096,4.357012647058822,0.8676470588235294
517120,4.767101276315787,0.9605263157894737
518144,4.573914499999997,0.9166666666666666
519168,4.466103094594592,0.8918918918918919
520192,4.653763986842102,0.9342105263157895
521216,4.364805318840578,0.8695652173913043
522240,4.452284416666665,0.8888888888888888
523264,4.708072105263155,0.9473684210526315
524288,4.51947426027397,0.9041095890410958
525312,4.721296164556959,0.9493670886075949
526336,4.195730953846151,0.8307692307692308
527360,4.310530871428568,0.8571428571428571
528384,4.374561785714283,0.8714285714285714
529408,4.322153267605631,0.8591549295774648
530432,4.321097464788729,0.8591549295774648
531456,4.58231128378378,0.918918918918919
532480,4.527570135135132,0.9054054054054054
533504,4.513108916666664,0.9027777777777778
534528,4.4676864999999975,0.8918918918918919
535552,4.702844054054052,0.9459459459459459
536576,4.632335805555555,0.9305555555555556
537600,4.304436043478259,0.855072463768116
538624,4.3568236323529375,0.8676470588235294
539648,4.585479391891889,0.918918918918919
540672,4.693460833333331,0.9444444444444444
541696,4.512260708333332,0.9027777777777778
542720,4.511992930555552,0.9027777777777778
543744,4.715120128205125,0.9487179487179487
544768,4.600130337662334,0.922077922077922
545792,4.512417374999998,0.9027777777777778
546816,4.653389078947365,0.9342105263157895
547840,4.45876535616438,0.8904109589041096
548864,4.5844287027026995,0.918918918918919
549888,4.392170624999996,0.875
550912,4.512624055555552,0.9027777777777778
551936,4.1260175230769205,0.8153846153846154
552960,4.384050098591546,0.8732394366197183
553984,4.593516657894733,0.9210526315789473
555008,4.583679999999997,0.918918918918919
556032,4.2386340869565196,0.8405797101449275
557056,4.580983684931504,0.9178082191780822
558080,4.525366405405402,0.9054054054054054
559104,4.57881631506849,0.9178082191780822
560128,4.648939426666663,0.9333333333333333
561152,4.705526466666663,0.9466666666666667
562176,4.56794836619718,0.9154929577464789
563200,4.773629987179484,0.9615384615384616
564224,4.585883932432429,0.918918918918919
565248,4.074662287878786,0.803030303030303
566272,4.656279363636361,0.935064935064935
567296,4.710362052631576,0.9473684210526315
568320,4.776497455696199,0.9620253164556962
569344,4.578497999999996,0.9178082191780822
570368,4.519473890410956,0.9041095890410958
571392,4.437888942857139,0.8857142857142857
572416,4.250355957142854,0.8428571428571429
573440,4.713445428571426,0.948051948051948
574464,4.460273616438354,0.8904109589041096
575488,4.714880168831165,0.948051948051948
576512,4.242284173913041,0.8405797101449275
577536,4.519271465753422,0.9041095890410958
578560,4.722470177215185,0.9493670886075949
579584,4.652070605263155,0.9342105263157895
580608,4.452762416666664,0.8888888888888888
581632,4.773202756410253,0.9615384615384616
582656,4.529925226666664,0.9066666666666666
583680,4.7137341688311665,0.948051948051948
584704,4.45414022222222,0.8888888888888888
585728,4.828324397435895,0.9743589743589743
586752,4.571962069444442,0.9166666666666666
587776,4.37561774285714,0.8714285714285714
588800,4.772720461538459,0.9615384615384616
589824,4.454267111111109,0.8888888888888888
590848,4.713257792207789,0.948051948051948
591872,4.834905333333331,0.9753086419753086
592896,4.596799855263154,0.9210526315789473
593920,4.452528513888886,0.8888888888888888
594944,4.435664085714283,0.8857142857142857
595968,4.596075552631576,0.9210526315789473
596992,4.6630287179487135,0.9358974358974359
598016,4.717667923076919,0.9487179487179487
599040,4.653769407894734,0.9342105263157895
600064,4.596339394736839,0.9210526315789473
601088,4.717828807692304,0.9487179487179487
602112,4.400314863013696,0.8767123287671232
603136,4.716245115384612,0.9487179487179487
604160,4.716124384615381,0.9487179487179487
605184,4.514804874999997,0.9027777777777778
606208,4.595875907894732,0.9210526315789473
607232,4.52701028378378,0.9054054054054054
608256,4.835664691358022,0.9753086419753086
609280,4.657892090909087,0.935064935064935
610304,4.506677492957745,0.9014084507042254
611328,4.7208228227848075,0.9493670886075949
612352,4.648957799999997,0.9333333333333333
613376,4.64821997333333,0.9333333333333333
614400,4.833309937499997,0.975
615424,4.718031012820509,0.9487179487179487
616448,4.589220119999997,0.92
617472,4.771099999999997,0.961038961038961
618496,4.772964153846151,0.9615384615384616
619520,4.467650986486484,0.8918918918918919
620544,4.6478518133333315,0.9333333333333333
621568,4.446342971830984,0.8873239436619719
622592,4.3051105217391274,0.855072463768116
623616,4.721048721518983,0.9493670886075949
624640,4.648639573333331,0.9333333333333333
625664,4.591779266666663,0.92
626688,4.708282828947366,0.9473684210526315
627712,4.6430176081081065,0.9324324324324325
628736,4.53257561333333,0.9066666666666666
629760,4.832448487499997,0.975
630784,4.773365807692305,0.9615384615384616
631808,4.7138026493506455,0.948051948051948
632832,4.714086675324672,0.948051948051948
633856,4.520484068493148,0.9041095890410958
634880,4.7024901081081065,0.9459459459459459
635904,4.647801373333331,0.9333333333333333
636928,4.648565906666663,0.9333333333333333
637952,4.520282383561642,0.9041095890410958
638976,4.331351694444442,0.8611111111111112
640000,4.647501573333331,0.9333333333333333
641024,4.512797805555553,0.9027777777777778
642048,4.887048674999997,0.9875
643072,4.64910277333333,0.9333333333333333
644096,4.6437697027027,0.9324324324324325
645120,4.775352493670883,0.9620253164556962
646144,4.383952563380279,0.8732394366197183
647168,4.5797859589041074,0.9178082191780822
648192,4.445806690140842,0.8873239436619719
649216,4.777924374999996,0.9625
650240,4.366680999999997,0.8695652173913043
651264,4.706578879999998,0.9466666666666667
652288,4.532789706666663,0.9066666666666666
653312,4.596085499999997,0.9210526315789473
654336,4.643968986486485,0.9324324324324325
655360,4.520370369863008,0.9041095890410958
656384,4.579850383561642,0.9178082191780822
657408,4.8325358374999965,0.975
658432,4.654158210526313,0.9342105263157895
659456,4.657962714285712,0.935064935064935
660480,4.770731480519477,0.961038961038961
661504,4.383083704225349,0.8732394366197183
662528,4.658275831168828,0.935064935064935
663552,4.778002599999997,0.9625
664576,4.887139324999997,0.9875
665600,4.648245853333331,0.9333333333333333
666624,4.38514270422535,0.8732394366197183
667648,4.776339886075946,0.9620253164556962
668672,4.59088809333333,0.92
669696,4.8884450123456755,0.9876543209876543
670720,4.648437719999996,0.9333333333333333
671744,4.717201948717946,0.9487179487179487
672768,4.710397973684207,0.9473684210526315
673792,4.83459907407407,0.9753086419753086
674816,4.657186155844154,0.935064935064935
675840,4.666922924050628,0.9367088607594937
676864,4.648918199999997,0.9333333333333333
677888,4.6528733026315745,0.9342105263157895
678912,4.8326512874999965,0.975
679936,4.834420888888886,0.9753086419753086
