steps,task,ep_rew_mean,success
1200560,aiming,0.7511582666666669,0.7333333333333333
1202608,basketball,0.8355962592592591,0.0
1202608,driving,2.284209875,1.0
1202608,aiming,0.8065416551724138,0.7931034482758621
1204656,basketball,0.8671770344827586,0.0
1204656,driving,2.3068559259259263,1.0
1204656,aiming,0.6721060967741938,0.6451612903225806
1206704,basketball,0.8624225581395351,0.0
1206704,driving,2.2957493,1.0
1206704,aiming,0.6485984594594594,0.6216216216216216
1208752,basketball,0.8948861724137932,0.0
1208752,driving,2.3034974838709683,1.0
1208752,aiming,0.7746680588235296,0.7647058823529411
1210800,basketball,0.8360268799999997,0.0
1210800,driving,2.2785445625,1.0
1210800,aiming,0.6873084333333335,0.6666666666666666
1212848,basketball,0.8020763529411763,0.0
1212848,driving,2.3178150714285715,1.0
1212848,aiming,0.8109536333333336,0.8
1214896,basketball,0.9038722777777775,0.0
1214896,driving,2.2925435806451615,1.0
1214896,aiming,0.7819821333333337,0.7666666666666667
1216944,basketball,0.8755304848484846,0.0
1216944,driving,2.3183484242424237,1.0
1216944,aiming,0.7863044545454548,0.7727272727272727
1218992,basketball,0.8794670294117646,0.0
1218992,driving,2.428015571428571,1.0
1218992,aiming,0.7300791612903227,0.7096774193548387
1221040,basketball,0.8536762413793103,0.0
1221040,driving,2.3375411250000004,1.0
1221040,aiming,0.6428973461538461,0.6153846153846154
1223088,basketball,0.8604119487179486,0.0
1223088,driving,2.1976285416666665,1.0
1223088,aiming,0.8823499090909092,0.8787878787878788
1225136,basketball,0.9130516111111108,0.0
1225136,driving,2.2761035999999994,1.0
1225136,aiming,0.6706482580645162,0.6451612903225806
1227184,basketball,0.8910232432432431,0.0
1227184,driving,2.3064014347826083,1.0
1227184,aiming,0.5893718055555558,0.5555555555555556
1229232,basketball,0.9010747499999997,0.0
1229232,driving,2.2517604,1.0
1229232,aiming,0.8196349999999998,0.8095238095238095
1231280,basketball,0.8997169999999999,0.0
1231280,driving,2.277924225806451,1.0
1231280,aiming,0.7236451176470589,0.7058823529411765
1233328,basketball,0.8548559999999997,0.0
1233328,driving,2.2633685769230767,1.0
1233328,aiming,0.6984291621621621,0.6756756756756757
1235376,basketball,0.8931410952380952,0.0
1235376,driving,2.265543135135135,1.0
1235376,aiming,0.7473405384615385,0.7307692307692307
1237424,basketball,0.8838750285714283,0.0
1237424,driving,2.363015035714286,1.0
1237424,aiming,0.76511678125,0.75
1239472,basketball,0.9092022173913044,0.0
1239472,driving,2.2482379411764697,1.0
1239472,aiming,0.6793381034482759,0.6551724137931034
1241520,basketball,0.8955419032258064,0.0
1241520,driving,2.2583009655172415,1.0
1241520,aiming,0.6265899666666667,0.6
1243568,basketball,0.8822297916666665,0.0
1243568,driving,2.334191451612902,1.0
1243568,aiming,0.7044894736842108,0.6842105263157895
1245616,basketball,0.8691399,0.0
1245616,driving,2.2098134137931034,1.0
1245616,aiming,0.6263850370370371,0.5925925925925926
1247664,basketball,0.8821188333333333,0.0
1247664,driving,2.4065926470588237,1.0
1247664,aiming,0.7904607777777778,0.7777777777777778
1249712,basketball,0.9045966785714282,0.0
1249712,driving,2.2612816176470587,1.0
1249712,aiming,0.6791748076923076,0.6538461538461539
1251760,basketball,0.879869133333333,0.0
1251760,driving,2.2475131999999998,1.0
1251760,aiming,0.665920888888889,0.6388888888888888
